정류소ID,모바일ID,정류소명,영문명,시_도,구_군,동,X좌표,Y좌표,경유노선수,경유노선
7051014700,2171,봉덕시장건너1,Bongdeok Market,대구광역시,남구,봉덕2동,12836.1986,3550.6688,2,"405, 564"
7051014800,430,희망교1,Huimanggyo (Bridge),대구광역시,남구,이천동,12836.2978,3550.8566,1,204
7051014900,776,골안골,gorangoll,대구광역시,남구,대명11동,12833.8835,3549.8468,1,달서4-1
7051015000,778,삼성공원아파트건너,Samsung Park Apts,대구광역시,남구,대명11동,12833.8197,3549.7989,2,"달서4, 달성2"
7051015300,9275,앞산힐스테이트앞,Apsan Hillstate,대구광역시,남구,봉덕2동,12836.0747,3550.4436,1,순환3-1
7051015400,443,중동교2,Jungdonggyo (Bridge),대구광역시,남구,봉덕2동,12836.32,3550.4843,1,순환3
7051015500,447,앞산힐스테이트건너,Apsan Hillstate,대구광역시,남구,봉덕2동,12836.0661,3550.4537,1,순환3
7051015600,627,성당시장앞1,Seongdang Market,대구광역시,남구,대명4동,12834.2692,3550.9741,1,서구1-1
7051015700,395,앞산보성타운앞,Apsan Boseong Town,대구광역시,남구,봉덕3동,12835.7046,3550.128,1,730
7051015800,446,남구청네거리2,Nam District Office (4) Junction,대구광역시,남구,봉덕3동,12835.9691,3550.6841,1,240
7051015900,610,명보약국건너,Myeongbo Pharmacy,대구광역시,남구,봉덕3동,12836.05388,3550.53578,1,730
7051016000,603,대명공연거리앞,Daemyeong Performing Arts Street,대구광역시,남구,대명3동,12834.98025,3551.270035,8,"300, 306, 518, 609, 651, 808, 남구1-1, 달서4"
7051016100,774,앞산별자리체험학습장2,Apsan Contellation Experiential Learning Place,대구광역시,남구,대명6동,12834.2824,3549.9741,2,"410-1, 달서4"
7051016300,5082,대성유니드앞,Daesung Youneed,대구광역시,남구,봉덕1동,12836.07572,3550.86488,1,204
7051016500,2845,대덕초등학교건너,Daedeok Elementary School,대구광역시,남구,대명11동,12833.63743,3549.839677,1,750
7051016700,2844,성명119안전센터건너2,Seongmyeong 119 Center,대구광역시,남구,대명11동,12833.5506,3549.9867,1,750
7051016800,3885,봉명네거리1,Bongmyeong (4) Junction,대구광역시,남구,봉덕1동,12835.9085,3550.9064,1,남구1
7051016900,3883,봉명네거리2,Bongmyeong (4) Junction,대구광역시,남구,봉덕1동,12835.92034,3550.89976,2,"204, 남구1-1"
7051017000,3880,봉명네거리3,Bongmyeong (4) Junction,대구광역시,남구,봉덕1동,12835.935,3550.867617,1,204
7051017100,3886,남구청앞,Nam District Office,대구광역시,남구,봉덕1동,12835.8978,3550.769631,1,남구1
7051017200,3879,남구청건너1,Nam District Office1,대구광역시,남구,봉덕1동,12835.91019,3550.769028,1,남구1-1
7051017300,3881,대성유니드건너,Daesung Youneed,대구광역시,남구,이천동,12836.13512,3550.856479,1,204
7051017400,3882,희망교2,Huimanggyo(Bridge),대구광역시,남구,이천동,12836.26775,3550.848118,1,204
7051017500,3898,성바울로성당앞,ST.PAUL CATHOLIC CHURCH,대구광역시,남구,봉덕3동,12835.6607,3549.9931,3,"410, 남구1, 남구1-1"
7051017600,3897,성바울로성당건너,ST.PAUL CATHOLIC CHURCH,대구광역시,남구,봉덕3동,12835.6025,3549.977999,3,"410-1, 남구1, 남구1-1"
7061000100,12,수성요양병원,Suseong Hospital,대구광역시,수성구,황금2동,12837.48497,3550.612086,2,"100, 204"
7061000200,2068,수성교2,Suseonggyo (Bridge),대구광역시,수성구,수성4가동,12836.6218,3551.6413,8,"309, 403, 609, 649, 840, 939, 990, 991"
7061000300,2022,범어쌍용예가건너(호텔라온제나),Beomeo Ssangyong Yega,대구광역시,수성구,범어1동,12837.35803,3551.228078,6,"234, 323-1, 413, 509, 동구1-1, 순환2-1"
7061000400,675,수성교1,Suseonggyo (Bridge),대구광역시,수성구,수성1가동,12836.6265,3551.6244,8,"309, 403, 609, 649, 840, 939, 990, 991"
7061000500,2064,수성네거리2,Suseong (4) Junction,대구광역시,수성구,수성2.3가동,12837.1335,3551.5679,8,"309, 609, 649, 840, 939, 990, 991, 수성4"
7061000600,2066,수성네거리1,Suseong (4) Junction,대구광역시,수성구,수성4가동,12837.0876,3551.5825,7,"309, 609, 649, 840, 939, 990, 991"
7061000700,2065,범어역(2번출구),Beomeo Station,대구광역시,수성구,범어1동,12837.3179,3551.5565,7,"309, 609, 649, 840, 939, 990, 991"
7061000800,670,범어역(1번출구),Beomeo Station,대구광역시,수성구,수성4가동,12837.3095,3551.5713,8,"309, 609, 649, 840, 939, 990, 991, 수성4"
7061000900,5290,수성구청앞,Suseong Distric Office,대구광역시,수성구,범어1동,12837.7575,3551.5228,14,"100, 309, 323-1, 413, 509, 609, 649, 724, 840, 939, 990, 991, 동구1-1, 수성1"
7061001000,5299,수성구청건너,Suseong Distric Office,대구광역시,수성구,범어2동,12837.829,3551.5328,14,"100-1, 309, 323, 413, 509, 609, 649, 724, 840, 939, 990, 991, 동구1, 수성1-1"
7061001100,5077,수성경찰서앞,Suseong Police Station,대구광역시,수성구,범어4동,12837.9784,3551.5202,14,"100, 309, 323-1, 413, 509, 609, 649, 724, 840, 939, 990, 991, 동구1-1, 수성1"
7061001200,459,수성경찰서건너,Suseong Police Station,대구광역시,수성구,범어2동,12838.0026,3551.534,14,"100-1, 309, 323, 413, 509, 609, 649, 724, 840, 939, 990, 991, 동구1, 수성1-1"
7061001300,5291,경신고등학교앞,Gyeongsin High School,대구광역시,수성구,범어4동,12838.2648,3551.5213,15,"100, 309, 323-1, 413, 425, 509, 609, 649, 724, 840, 939, 990, 991, 동구1-1, 수성1"
7061001400,5298,경신고등학교건너,Gyeongsin High School,대구광역시,수성구,범어2동,12838.2353,3551.5355,14,"100-1, 309, 413, 425, 509, 609, 649, 724, 840, 939, 990, 991, 동구1, 수성1-1"
7061001500,5292,범어4동행정복지센터앞,Beomeo4dong Community Service Center,대구광역시,수성구,범어4동,12838.54143,3551.522002,12,"100, 309, 425, 509, 609, 649, 724, 840, 939, 990, 991, 수성1"
7061001600,5297,범어4동행정복지센터건너,Beomeo4dong Community Service Center,대구광역시,수성구,만촌2동,12838.54823,3551.542149,12,"100-1, 309, 425, 509, 609, 649, 724, 840, 939, 990, 991, 수성1-1"
7061001700,2007,구.남부정류장건너1,Former Nambu Bus Terminal,대구광역시,수성구,만촌3동,12838.8524,3551.4865,6,"234, 349, 425, 724, 849-1, 937"
7061001800,2008,구.남부정류장앞1,Former Nambu Bus Terminal,대구광역시,수성구,만촌2동,12838.8973,3551.4811,15,"100-1, 309, 399, 425, 509, 609, 649, 724, 840, 849, 909, 937, 939, 990, 991"
7061001900,9252,구.남부정류장앞2,Former Nambu Bus Terminal,대구광역시,수성구,만촌2동,12838.92587,3551.467537,5,"100, 234, 349, 449, 수성3-1"
7061002000,5332,만촌육교1,Manchon Pedestrian Overpass,대구광역시,수성구,만촌3동,12838.6798,3551.4786,8,"100, 234, 349, 449, 524, 수성1, 수성3-1, 순환3"
7061002100,8,만촌육교2,Manchon Pedestrian Overpass,대구광역시,수성구,만촌3동,12838.6983,3551.4822,7,"100-1, 234, 349, 449, 524, 수성3, 순환3-1"
7061002200,5068,우방청솔맨션건너,Woobang Cheongsol Mansion,대구광역시,수성구,범어4동,12838.3605,3551.278,8,"100, 234, 349, 449, 524, 수성1, 수성3-1, 순환3"
7061002300,7,우방청솔맨션앞,Woobang Cheongsol Mansion,대구광역시,수성구,범어4동,12838.4149,3551.3148,8,"100-1, 234, 349, 449, 524, 수성1-1, 수성3, 순환3-1"
7061002400,514,만촌태왕리더스건너(남편),Manchon taewang Leaders,대구광역시,수성구,만촌2동,12838.8483,3551.7195,1,937
7061002700,516,만촌천주교회앞,Manchon Catholic Church,대구광역시,수성구,만촌2동,12838.6606,3551.7771,1,524
7061002900,515,만촌그린빌라건너,Manchon Green Villa,대구광역시,수성구,만촌2동,12838.6864,3551.6554,1,524
7061003000,519,동원초등학교남편,Dongwon Elementary School,대구광역시,수성구,만촌2동,12838.48125,3551.802773,2,"323, 413"
7061003100,523,동원초등학교건너,Dongwon Elementary School,대구광역시,수성구,만촌2동,12838.4718,3551.7931,2,"323-1, 413"
7061003200,520,법원어린이집,Court's Nursery School,대구광역시,수성구,범어2동,12838.2876,3551.7116,1,323
7061003400,505,도시철도수성구청역북편1,Suseong District Office Station,대구광역시,수성구,범어2동,12838.1402,3551.6321,2,"323, 425"
7061003500,506,도시철도수성구청역북편2,Suseong District Office Station,대구광역시,수성구,범어2동,12838.1421,3551.6168,1,425
7061003600,2016,그랜드호텔앞,Grand Hotel,대구광역시,수성구,범어1동,12837.5352,3551.4316,9,"100-1, 323, 413, 509, 814, 급행3, 동구1, 수성1-1, 순환2"
7061003700,2015,그랜드호텔건너,Grand Hotel,대구광역시,수성구,범어1동,12837.5657,3551.4317,11,"100, 323-1, 413, 509, 724, 814, 8140, 급행3, 동구1-1, 수성1, 순환2-1"
7061003800,5078,여성메디파크,Woman Medi Park,대구광역시,수성구,범어1동,12837.5128,3551.2895,6,"100-1, 323, 413, 509, 동구1, 순환2"
7061003900,9169,범어쌍용예가앞,Beomeo Ssangyong Yega,대구광역시,수성구,범어1동,12837.42413,3551.234618,6,"234, 323, 413, 509, 동구1, 순환2"
7061004000,43,수성롯데캐슬앞,Suseong Lotte Castle,대구광역시,수성구,수성2.3가동,12837.2175,3551.2462,6,"234, 323, 413, 509, 동구1, 순환2"
7061004100,9092,수성롯데캐슬건너,Suseong Lotte Castle,대구광역시,수성구,수성2.3가동,12837.20208,3551.238127,6,"234, 323-1, 413, 509, 동구1-1, 순환2-1"
